,lead_id,product,is_referral,referal_cost,device,marketing_source,lead_cost,unqualified_lead,qualified_lead,meeting_appointment,meeting,sale
1236,148470.0,Main Product,False,0.0,Desktop,Search Network,32.3097075,2021-08-03,2021-08-03,2021-08-26,2021-08-29,2021-09-10
1237,184226.0,Main Product,False,0.0,Desktop,Social Media,11.8223025,2021-08-03,2021-08-05,2021-08-29,2021-09-02,
1238,186724.0,Main Product,False,0.0,Desktop,Paid Search,29.36023,2021-08-03,2021-08-22,2021-09-13,2021-09-14,
1239,103853.0,Main Product,False,0.0,Desktop,Paid Search,38.500105,2021-08-03,2021-08-03,2021-08-13,,
1240,142446.0,Main Product,False,0.0,Desktop,Paid Search,38.995035,2021-08-03,,,,
1241,183125.0,Main Product,False,0.0,Desktop,Social Media,9.4540775,2021-08-03,,,,
1242,114449.0,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-08-03,2021-08-03,,,
1243,,Main Product,False,0.0,Desktop,Paid Search,14145.704855,2021-08-03,,,,
1244,,Main Product,False,0.0,Mobile,Paid Search,11673.8577275,2021-08-03,,,,
1245,,Main Product,False,0.0,Desktop,Social Media,8160.8139025,2021-08-03,,,,
1246,,Main Product,False,0.0,Mobile,Social Media,5378.9094225,2021-08-03,,,,
1247,,Main Product,False,0.0,Desktop,Search Network,4247.2010825,2021-08-03,,,,
1248,,Main Product,False,0.0,Mobile,Search Network,4152.2453925,2021-08-03,,,,
1249,,Main Product,False,0.0,Desktop,Direct Traffic,0.0,2021-08-03,,,,
1250,,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-08-03,,,,
1251,,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-08-03,,,,
1252,,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-08-03,,,,
1253,137467.0,Main Product,True,1000.0,,,0.0,2021-08-04,2021-08-10,,,
1254,194617.0,Main Product,True,1000.0,,,0.0,2021-08-04,2021-08-04,,,
1255,152837.0,Main Product,True,1000.0,,,0.0,2021-08-04,2021-08-04,,,
1256,197580.0,Main Product,False,0.0,Mobile,Social Media,8.32586,2021-08-04,2021-08-10,,,
1257,132746.0,Main Product,False,0.0,Mobile,Paid Search,30.594355,2021-08-04,2021-08-09,,,
1258,109588.0,Main Product,False,0.0,Mobile,Paid Search,37.4937375,2021-08-04,,,,
1259,174824.0,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-08-04,2021-08-07,,,
1260,156775.0,Main Product,False,0.0,Mobile,Search Network,51.72716,2021-08-04,2021-08-04,2021-08-28,2021-09-01,2021-10-05
1261,136388.0,Main Product,False,0.0,Mobile,Social Media,9.8734625,2021-08-04,2021-08-05,2021-08-20,2021-08-22,2021-09-01
1262,158696.0,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-08-04,2021-08-04,,,
1263,135595.0,Main Product,False,0.0,Mobile,Social Media,21.74742,2021-08-04,2021-08-04,,,
1264,150137.0,Main Product,False,0.0,Mobile,Social Media,7.5139725,2021-08-04,2021-08-08,,,
1265,121988.0,Main Product,False,0.0,Mobile,Search Network,39.7665825,2021-08-04,2021-08-04,,,
1266,116215.0,Main Product,False,0.0,Mobile,Paid Search,49.75016,2021-08-04,,,,
1267,148589.0,Main Product,False,0.0,Mobile,Social Media,5.3896375,2021-08-04,2021-08-08,,,
1268,142077.0,Main Product,False,0.0,Mobile,Social Media,17.422795,2021-08-04,2021-08-08,,,
1269,113379.0,Main Product,False,0.0,Mobile,Search Network,34.4566,2021-08-04,,,,
1270,111019.0,Main Product,False,0.0,Mobile,Paid Search,44.0118475,2021-08-04,,,,
1271,178974.0,Main Product,False,0.0,Mobile,Search Network,53.1857875,2021-08-04,2021-08-04,2021-08-06,2021-08-09,2021-08-28
1272,160717.0,Main Product,False,0.0,Mobile,Social Media,20.859635,2021-08-04,2021-08-04,2021-08-15,2021-08-17,2021-08-24
1273,106876.0,Main Product,False,0.0,Mobile,Social Media,18.6248275,2021-08-04,2021-08-04,2021-08-26,2021-08-29,2021-10-01
1274,129399.0,Main Product,False,0.0,Desktop,Social Media,7.1752875,2021-08-04,2021-08-05,2021-08-26,2021-08-31,2021-09-17
1275,198671.0,Main Product,False,0.0,Desktop,Search Network,46.63397,2021-08-04,2021-08-09,2021-08-24,2021-08-29,
1276,159973.0,Main Product,False,0.0,Desktop,Social Media,20.327765,2021-08-04,2021-08-06,2021-08-24,2021-08-25,
1277,154275.0,Main Product,False,0.0,Desktop,Paid Search,43.6221,2021-08-04,2021-08-07,2021-08-07,2021-08-09,
1278,140071.0,Main Product,False,0.0,Desktop,Search Network,48.5492525,2021-08-04,2021-08-04,,,
1279,147065.0,Main Product,False,0.0,Desktop,Paid Search,27.4704575,2021-08-04,2021-08-08,,,
1280,,Main Product,False,0.0,Desktop,Paid Search,8987.41452,2021-08-04,,,,
1281,,Main Product,False,0.0,Mobile,Paid Search,10912.7175175,2021-08-04,,,,
1282,,Main Product,False,0.0,Desktop,Social Media,8279.832045,2021-08-04,,,,
1283,,Main Product,False,0.0,Mobile,Social Media,4225.534105,2021-08-04,,,,
1284,,Main Product,False,0.0,Desktop,Search Network,10661.18203,2021-08-04,,,,
1285,,Main Product,False,0.0,Mobile,Search Network,5553.2197375,2021-08-04,,,,
1286,,Main Product,False,0.0,Desktop,Direct Traffic,0.0,2021-08-04,,,,
1287,,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-08-04,,,,
1288,,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-08-04,,,,
1289,,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-08-04,,,,
1290,176269.0,Main Product,True,1000.0,,,0.0,2021-08-05,2021-08-08,,,
1291,126675.0,Main Product,True,1000.0,,,0.0,2021-08-05,,,,
1292,120466.0,Main Product,True,1000.0,,,0.0,2021-08-05,2021-08-05,,,
1293,172067.0,Main Product,True,1000.0,,,0.0,2021-08-05,2021-08-05,2021-08-24,,
1294,116576.0,Main Product,True,1000.0,,,0.0,2021-08-05,2021-08-05,,,
1295,171188.0,Main Product,True,1000.0,,,0.0,2021-08-05,2021-08-05,2021-08-11,2021-08-15,2021-09-15
1296,146530.0,Main Product,True,1000.0,,,0.0,2021-08-05,2021-08-05,2021-08-18,2021-08-19,2021-09-02
1297,180281.0,Main Product,False,0.0,Mobile,Social Media,15.31645,2021-08-05,2021-08-05,,,
1298,140372.0,Main Product,False,0.0,Mobile,Paid Search,36.6151275,2021-08-05,2021-08-05,2021-08-27,2021-08-28,2021-09-06
1299,147471.0,Main Product,False,0.0,Mobile,Paid Search,28.0740625,2021-08-05,2021-08-06,,,
1300,119908.0,Main Product,False,0.0,Mobile,Paid Search,28.12204,2021-08-05,2021-08-06,2021-08-27,2021-08-29,2021-10-03
1301,144737.0,Main Product,False,0.0,Mobile,Social Media,10.7790275,2021-08-05,2021-08-05,2021-08-24,2021-08-27,2021-09-04
1302,155579.0,Main Product,False,0.0,Mobile,Paid Search,45.0685225,2021-08-05,2021-08-05,,,
1303,166604.0,Main Product,False,0.0,Mobile,Search Network,32.3209975,2021-08-05,2021-08-05,,,
1304,122226.0,Main Product,False,0.0,Mobile,Search Network,32.71652,2021-08-05,2021-08-11,,,
1305,101343.0,Main Product,False,0.0,Mobile,Paid Search,39.94751,2021-08-05,2021-08-09,,,
1306,181886.0,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-08-05,2021-08-09,,,
1307,140361.0,Main Product,False,0.0,Mobile,Paid Search,34.3766075,2021-08-05,2021-08-05,,,
1308,129895.0,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-08-05,2021-08-05,,,
1309,182109.0,Main Product,False,0.0,Mobile,Paid Search,26.0500725,2021-08-05,2021-08-05,,,
1310,117604.0,Main Product,False,0.0,Mobile,Search Network,36.5918475,2021-08-05,2021-08-05,,,
1311,189338.0,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-08-05,2021-08-05,,,
1312,151234.0,Main Product,False,0.0,Mobile,Paid Search,25.977415,2021-08-05,2021-08-08,,,
1313,194910.0,Main Product,False,0.0,Mobile,Paid Search,42.590245,2021-08-05,2021-08-07,,,
1314,195231.0,Main Product,False,0.0,Mobile,Paid Search,45.4472975,2021-08-05,2021-08-06,,,
1315,186495.0,Main Product,False,0.0,Mobile,Social Media,5.257025,2021-08-05,,,,
1316,101672.0,Main Product,False,0.0,Mobile,Social Media,17.80846,2021-08-05,2021-08-05,2021-08-21,2021-08-22,2021-09-21
1317,186582.0,Main Product,False,0.0,Desktop,Social Media,8.11162,2021-08-05,,,,
1318,157001.0,Main Product,False,0.0,Desktop,Search Network,31.44728,2021-08-05,2021-08-05,2021-08-20,2021-08-25,2021-09-16
1319,199887.0,Main Product,False,0.0,Desktop,Paid Search,25.8185975,2021-08-05,2021-08-05,,,
1320,199254.0,Main Product,False,0.0,Desktop,Search Network,44.3688975,2021-08-05,2021-08-05,2021-08-29,2021-08-30,
1321,192704.0,Main Product,False,0.0,Desktop,Paid Search,26.5093525,2021-08-05,2021-08-05,,,
1322,110877.0,Main Product,False,0.0,Desktop,Social Media,19.50169,2021-08-05,2021-08-05,2021-08-30,2021-09-04,
1323,153056.0,Main Product,False,0.0,Desktop,Paid Search,46.4701025,2021-08-05,,,,
1324,186571.0,Main Product,False,0.0,Desktop,Paid Search,47.0406,2021-08-05,2021-08-05,2021-08-25,2021-08-26,
1325,157307.0,Main Product,False,0.0,Desktop,Social Media,8.45833,2021-08-05,2021-08-05,,,
1326,179543.0,Main Product,False,0.0,Desktop,Paid Search,37.96276,2021-08-05,,,,
1327,142646.0,Main Product,False,0.0,Desktop,Paid Search,22.3405275,2021-08-05,2021-08-05,,,
1328,101376.0,Main Product,False,0.0,Desktop,Social Media,13.6577425,2021-08-05,2021-08-07,,,
1329,108442.0,Main Product,False,0.0,Desktop,Paid Search,37.08052,2021-08-05,2021-08-10,,,
1330,152911.0,Main Product,False,0.0,Desktop,Paid Search,36.616705,2021-08-05,,,,
1331,,Main Product,False,0.0,Desktop,Paid Search,14881.205775,2021-08-05,,,,
1332,,Main Product,False,0.0,Mobile,Paid Search,6318.374555,2021-08-05,,,,
1333,,Main Product,False,0.0,Desktop,Social Media,6583.3272625,2021-08-05,,,,
1334,,Main Product,False,0.0,Mobile,Social Media,8413.6939775,2021-08-05,,,,
1335,,Main Product,False,0.0,Desktop,Search Network,5681.5869325,2021-08-05,,,,
1336,,Main Product,False,0.0,Mobile,Search Network,7269.1014375,2021-08-05,,,,
1337,,Main Product,False,0.0,Desktop,Direct Traffic,0.0,2021-08-05,,,,
1338,,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-08-05,,,,
1339,,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-08-05,,,,
1340,,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-08-05,,,,
1341,101482.0,Main Product,True,1000.0,,,0.0,2021-08-06,2021-08-11,2021-08-31,2021-09-03,
1342,116445.0,Main Product,True,1000.0,,,0.0,2021-08-06,2021-08-06,2021-08-08,,
1343,195600.0,Main Product,True,1000.0,,,0.0,2021-08-06,2021-08-07,2021-08-26,2021-08-31,2021-09-13
1344,130870.0,Main Product,True,1000.0,,,0.0,2021-08-06,2021-08-06,2021-08-11,,
1345,143718.0,Main Product,True,1000.0,,,0.0,2021-08-06,2021-08-06,2021-08-06,,
1346,123270.0,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-08-06,2021-08-06,,,
1347,171231.0,Main Product,False,0.0,Mobile,Paid Search,29.019615,2021-08-06,2021-08-06,,,
1348,169516.0,Main Product,False,0.0,Mobile,Search Network,38.15175,2021-08-06,,,,
1349,125077.0,Main Product,False,0.0,Mobile,Paid Search,36.508565,2021-08-06,,,,
1350,130807.0,Main Product,False,0.0,Mobile,Social Media,22.7360525,2021-08-06,,,,
1351,157105.0,Main Product,False,0.0,Mobile,Paid Search,33.101985,2021-08-06,2021-08-06,2021-08-13,2021-08-18,2021-09-22
1352,186635.0,Main Product,False,0.0,Mobile,Paid Search,28.909845,2021-08-06,2021-08-06,,,
1353,112294.0,Main Product,False,0.0,Mobile,Social Media,11.7093025,2021-08-06,,,,
1354,163866.0,Main Product,False,0.0,Mobile,Paid Search,27.8207125,2021-08-06,,,,
1355,153287.0,Main Product,False,0.0,Mobile,Paid Search,32.421695,2021-08-06,2021-08-06,,,
1356,169227.0,Main Product,False,0.0,Mobile,Paid Search,39.7836025,2021-08-06,2021-08-06,2021-08-07,2021-08-11,2021-08-17
1357,135163.0,Main Product,False,0.0,Mobile,Paid Search,41.9995975,2021-08-06,2021-08-06,2021-08-16,2021-08-21,2021-09-21
1358,140405.0,Main Product,False,0.0,Mobile,Social Media,9.120425,2021-08-06,2021-08-06,2021-08-24,2021-08-29,2021-09-27
1359,125692.0,Main Product,False,0.0,Desktop,Paid Search,23.73728,2021-08-06,2021-08-06,2021-08-13,2021-08-16,2021-09-01
1360,172005.0,Main Product,False,0.0,Desktop,Paid Search,23.7165175,2021-08-06,2021-08-06,2021-08-22,2021-08-23,2021-09-04
1361,113609.0,Main Product,False,0.0,Desktop,Paid Search,35.2094075,2021-08-06,2021-08-06,2021-08-07,2021-08-09,2021-08-19
1362,153040.0,Main Product,False,0.0,Desktop,Paid Search,44.9456425,2021-08-06,2021-08-09,2021-08-23,2021-08-24,
1363,195166.0,Main Product,False,0.0,Desktop,Social Media,14.7699575,2021-08-06,,,,
1364,105846.0,Main Product,False,0.0,Desktop,Social Media,24.25555,2021-08-06,2021-08-10,2021-08-31,2021-09-04,
1365,116053.0,Main Product,False,0.0,Desktop,Social Media,7.3648875,2021-08-06,2021-08-06,,,
1366,151311.0,Main Product,False,0.0,Desktop,Search Network,52.2901875,2021-08-06,,,,
1367,118893.0,Main Product,False,0.0,Desktop,Paid Search,22.39314,2021-08-06,2021-08-08,,,
1368,100174.0,Main Product,False,0.0,Desktop,Paid Search,41.7999225,2021-08-06,,,,
1369,171619.0,Main Product,False,0.0,Desktop,Paid Search,34.842155,2021-08-06,2021-08-06,,,
1370,195253.0,Main Product,False,0.0,Desktop,Social Media,8.1810225,2021-08-06,2021-08-06,,,
1371,,Main Product,False,0.0,Desktop,Paid Search,14592.6036375,2021-08-06,,,,
1372,,Main Product,False,0.0,Mobile,Paid Search,14087.2057525,2021-08-06,,,,
1373,,Main Product,False,0.0,Desktop,Social Media,5673.16987,2021-08-06,,,,
1374,,Main Product,False,0.0,Mobile,Social Media,6506.8981275,2021-08-06,,,,
1375,,Main Product,False,0.0,Desktop,Search Network,3473.1399575,2021-08-06,,,,
1376,,Main Product,False,0.0,Mobile,Search Network,7021.827545,2021-08-06,,,,
1377,,Main Product,False,0.0,Desktop,Direct Traffic,0.0,2021-08-06,,,,
1378,,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-08-06,,,,
1379,,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-08-06,,,,
1380,,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-08-06,,,,
1381,133521.0,Main Product,True,1000.0,,,0.0,2021-08-07,2021-08-07,2021-08-12,,
1382,174733.0,Main Product,False,0.0,Mobile,Search Network,52.9435325,2021-08-07,2021-08-17,,,
1383,192460.0,Main Product,False,0.0,Mobile,Paid Search,43.4552675,2021-08-07,2021-08-10,2021-08-12,2021-08-15,2021-08-29
1384,119507.0,Main Product,False,0.0,Mobile,Paid Search,38.2637475,2021-08-07,2021-08-08,2021-08-08,2021-08-09,2021-09-02
1385,162391.0,Main Product,False,0.0,Mobile,Social Media,19.34749,2021-08-07,2021-08-13,,,
1386,100206.0,Main Product,False,0.0,Mobile,Paid Search,36.61054,2021-08-07,2021-08-09,,,
1387,146255.0,Main Product,False,0.0,Mobile,Social Media,5.017765,2021-08-07,2021-08-08,2021-08-20,2021-08-23,2021-09-10
1388,141212.0,Main Product,False,0.0,Mobile,Social Media,7.88395,2021-08-07,2021-08-07,2021-08-08,2021-08-09,2021-08-13
1389,170459.0,Main Product,False,0.0,Mobile,Paid Search,25.9319625,2021-08-07,2021-08-07,2021-08-23,2021-08-24,2021-09-18
1390,167604.0,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-08-07,,,,
1391,115271.0,Main Product,False,0.0,Mobile,Paid Search,31.6488125,2021-08-07,2021-08-07,,,
1392,163999.0,Main Product,False,0.0,Mobile,Paid Search,42.2545825,2021-08-07,2021-08-09,,,
1393,194730.0,Main Product,False,0.0,Mobile,Paid Search,48.44484,2021-08-07,2021-08-07,,,
1394,151280.0,Main Product,False,0.0,Desktop,Social Media,23.550865,2021-08-07,,,,
1395,124736.0,Main Product,False,0.0,Desktop,Paid Search,21.471215,2021-08-07,,,,
1396,146258.0,Main Product,False,0.0,Desktop,Social Media,14.4132575,2021-08-07,,,,
1397,164174.0,Main Product,False,0.0,Desktop,Paid Search,27.4496525,2021-08-07,2021-08-07,2021-08-30,2021-09-03,
1398,146221.0,Main Product,False,0.0,Desktop,Search Network,32.775375,2021-08-07,2021-08-10,,,
1399,101694.0,Main Product,False,0.0,Desktop,Search Network,41.243315,2021-08-07,,,,
1400,,Main Product,False,0.0,Desktop,Paid Search,7739.0700325,2021-08-07,,,,
1401,,Main Product,False,0.0,Mobile,Paid Search,13969.5548525,2021-08-07,,,,
1402,,Main Product,False,0.0,Desktop,Social Media,6630.4290475,2021-08-07,,,,
1403,,Main Product,False,0.0,Mobile,Social Media,6365.2671525,2021-08-07,,,,
1404,,Main Product,False,0.0,Desktop,Search Network,5490.0075475,2021-08-07,,,,
1405,,Main Product,False,0.0,Mobile,Search Network,5283.1179725,2021-08-07,,,,
1406,,Main Product,False,0.0,Desktop,Direct Traffic,0.0,2021-08-07,,,,
1407,,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-08-07,,,,
1408,,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-08-07,,,,
1409,,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-08-07,,,,
1410,191840.0,Main Product,True,1000.0,,,0.0,2021-08-08,,,,
1411,191045.0,Main Product,True,1000.0,,,0.0,2021-08-08,2021-08-08,2021-08-27,,
1412,162414.0,Main Product,False,0.0,Mobile,Paid Search,22.7887325,2021-08-08,2021-08-16,,,
1413,121245.0,Main Product,False,0.0,Mobile,Paid Search,35.044555,2021-08-08,2021-08-08,,,
1414,195493.0,Main Product,False,0.0,Mobile,Social Media,21.7736875,2021-08-08,2021-08-08,,,
1415,143799.0,Main Product,False,0.0,Mobile,Paid Search,23.64427,2021-08-08,2021-08-08,,,
1416,169689.0,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-08-08,,,,
1417,174910.0,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-08-08,2021-08-08,,,
1418,132386.0,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-08-08,2021-08-08,,,
1419,155188.0,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-08-08,2021-08-08,,,
1420,110601.0,Main Product,False,0.0,Mobile,Social Media,24.1193975,2021-08-08,2021-08-08,,,
1421,113881.0,Main Product,False,0.0,Mobile,Paid Search,49.93475,2021-08-08,2021-08-12,,,
1422,161092.0,Main Product,False,0.0,Mobile,Paid Search,45.7621575,2021-08-08,2021-08-09,,,
1423,177209.0,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-08-08,2021-08-12,,,
1424,119276.0,Main Product,False,0.0,Mobile,Paid Search,21.704,2021-08-08,,,,
1425,134779.0,Main Product,False,0.0,Mobile,Search Network,36.5384625,2021-08-08,,,,
1426,148945.0,Main Product,False,0.0,Mobile,Paid Search,38.9962825,2021-08-08,2021-08-08,2021-08-09,2021-08-14,2021-09-09
1427,188170.0,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-08-08,2021-08-14,2021-09-05,2021-09-09,
1428,112520.0,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-08-08,2021-08-08,,,
1429,166887.0,Main Product,False,0.0,Desktop,Social Media,4.27202,2021-08-08,2021-08-08,2021-08-22,2021-08-27,
1430,157280.0,Main Product,False,0.0,Desktop,Search Network,38.810635,2021-08-08,2021-08-08,,,
1431,151342.0,Main Product,False,0.0,Desktop,Paid Search,43.5873025,2021-08-08,2021-08-11,,,
1432,102444.0,Main Product,False,0.0,Desktop,Search Network,32.1194625,2021-08-08,2021-08-08,,,
1433,,Main Product,False,0.0,Desktop,Paid Search,5432.9429525,2021-08-08,,,,
1434,,Main Product,False,0.0,Mobile,Paid Search,8041.2409225,2021-08-08,,,,
1435,,Main Product,False,0.0,Desktop,Social Media,7306.206655,2021-08-08,,,,
1436,,Main Product,False,0.0,Mobile,Social Media,8592.8133675,2021-08-08,,,,
1437,,Main Product,False,0.0,Desktop,Search Network,9836.87891,2021-08-08,,,,
1438,,Main Product,False,0.0,Mobile,Search Network,7068.335445,2021-08-08,,,,
1439,,Main Product,False,0.0,Desktop,Direct Traffic,0.0,2021-08-08,,,,
1440,,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-08-08,,,,
1441,,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-08-08,,,,
1442,,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-08-08,,,,
1443,176100.0,Main Product,True,1000.0,,,0.0,2021-08-09,2021-08-09,,,
1444,161586.0,Main Product,True,1000.0,,,0.0,2021-08-09,2021-08-09,,,
1445,138360.0,Main Product,True,1000.0,,,0.0,2021-08-09,2021-08-09,,,
1446,151670.0,Main Product,True,1000.0,,,0.0,2021-08-09,2021-08-09,2021-08-22,2021-08-27,2021-09-13
1447,133983.0,Main Product,False,0.0,Mobile,Paid Search,37.771165,2021-08-09,2021-08-09,,,
1448,152912.0,Main Product,False,0.0,Mobile,Paid Search,48.6123925,2021-08-09,,,,
1449,186678.0,Main Product,False,0.0,Mobile,Social Media,26.419235,2021-08-09,,,,
1450,180064.0,Main Product,False,0.0,Mobile,Social Media,16.30953,2021-08-09,2021-08-09,2021-08-19,2021-08-22,2021-09-02
1451,185019.0,Main Product,False,0.0,Mobile,Search Network,40.142305,2021-08-09,2021-08-09,,,
1452,126578.0,Main Product,False,0.0,Mobile,Paid Search,38.1764625,2021-08-09,2021-08-09,2021-08-21,2021-08-25,2021-09-19
1453,105490.0,Main Product,False,0.0,Mobile,Search Network,43.5864625,2021-08-09,2021-08-09,2021-08-21,2021-08-25,2021-09-16
1454,196939.0,Main Product,False,0.0,Mobile,Paid Search,43.4611375,2021-08-09,2021-08-09,,,
1455,182399.0,Main Product,False,0.0,Mobile,Paid Search,49.5820925,2021-08-09,2021-08-09,,,
1456,120048.0,Main Product,False,0.0,Mobile,Social Media,17.098035,2021-08-09,2021-08-09,,,
1457,179061.0,Main Product,False,0.0,Mobile,Paid Search,38.547195,2021-08-09,2021-08-11,,,
1458,167797.0,Main Product,False,0.0,Mobile,Search Network,36.15191,2021-08-09,,,,
1459,137253.0,Main Product,False,0.0,Mobile,Search Network,49.041205,2021-08-09,2021-08-09,,,
1460,132508.0,Main Product,False,0.0,Mobile,Paid Search,48.84828,2021-08-09,2021-08-09,,,
1461,195412.0,Main Product,False,0.0,Desktop,Paid Search,28.8050125,2021-08-09,2021-08-11,2021-08-31,2021-09-01,
1462,150402.0,Main Product,False,0.0,Desktop,Social Media,4.62604,2021-08-09,2021-08-11,2021-08-11,2021-08-12,
1463,123874.0,Main Product,False,0.0,Desktop,Social Media,6.779125,2021-08-09,2021-08-09,2021-08-17,2021-08-19,
1464,104449.0,Main Product,False,0.0,Desktop,Search Network,39.822235,2021-08-09,2021-08-09,,,
1465,121915.0,Main Product,False,0.0,Desktop,Paid Search,24.3693525,2021-08-09,2021-08-09,2021-08-24,2021-08-28,
1466,192674.0,Main Product,False,0.0,Desktop,Social Media,9.8938725,2021-08-09,2021-08-09,,,
1467,121749.0,Main Product,False,0.0,Desktop,Social Media,12.3607325,2021-08-09,2021-08-12,,,
1468,169911.0,Main Product,False,0.0,Desktop,Social Media,18.330485,2021-08-09,2021-08-09,,,
1469,127514.0,Main Product,False,0.0,Desktop,Paid Search,27.03189,2021-08-09,2021-08-11,,,
1470,,Main Product,False,0.0,Desktop,Paid Search,8875.653365,2021-08-09,,,,
1471,,Main Product,False,0.0,Mobile,Paid Search,4430.5907925,2021-08-09,,,,
1472,,Main Product,False,0.0,Desktop,Social Media,5426.73546,2021-08-09,,,,
1473,,Main Product,False,0.0,Mobile,Social Media,4449.003075,2021-08-09,,,,
1474,,Main Product,False,0.0,Desktop,Search Network,7176.2109225,2021-08-09,,,,
1475,,Main Product,False,0.0,Mobile,Search Network,10011.63177,2021-08-09,,,,
1476,,Main Product,False,0.0,Desktop,Direct Traffic,0.0,2021-08-09,,,,
1477,,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-08-09,,,,
1478,,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-08-09,,,,
1479,,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-08-09,,,,
1480,139786.0,Main Product,True,1000.0,,,0.0,2021-08-10,2021-08-12,2021-08-27,2021-08-28,
1481,179657.0,Main Product,True,1000.0,,,0.0,2021-08-10,,,,
1482,188982.0,Main Product,True,1000.0,,,0.0,2021-08-10,2021-08-18,2021-08-22,,
1483,146798.0,Main Product,True,1000.0,,,0.0,2021-08-10,2021-08-10,2021-08-22,2021-08-23,2021-09-03
1484,100715.0,Main Product,True,1000.0,,,0.0,2021-08-10,2021-08-10,,,
1485,110704.0,Main Product,False,0.0,Mobile,Paid Search,33.530765,2021-08-10,2021-08-10,2021-09-01,2021-09-03,2021-09-22
1486,186469.0,Main Product,False,0.0,Mobile,Social Media,25.09338,2021-08-10,2021-08-10,,,
1487,160576.0,Main Product,False,0.0,Mobile,Paid Search,44.63296,2021-08-10,2021-08-10,2021-08-16,2021-08-17,2021-08-25
1488,137039.0,Main Product,False,0.0,Mobile,Social Media,12.9735225,2021-08-10,2021-08-10,2021-08-17,2021-08-21,2021-09-18
1489,133631.0,Main Product,False,0.0,Mobile,Search Network,30.51767,2021-08-10,2021-08-10,,,
1490,162222.0,Main Product,False,0.0,Mobile,Social Media,15.67279,2021-08-10,2021-08-10,2021-08-15,2021-08-19,2021-08-19
1491,190611.0,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-08-10,2021-08-10,2021-08-27,2021-08-31,2021-09-30
1492,136875.0,Main Product,False,0.0,Mobile,Search Network,29.1425425,2021-08-10,2021-08-10,,,
1493,196777.0,Main Product,False,0.0,Mobile,Social Media,21.0900125,2021-08-10,2021-08-13,,,
1494,177011.0,Main Product,False,0.0,Mobile,Paid Search,47.944155,2021-08-10,2021-08-10,2021-08-10,2021-08-11,2021-08-20
1495,103172.0,Main Product,False,0.0,Desktop,Paid Search,26.7818175,2021-08-10,2021-08-10,2021-08-29,2021-09-01,2021-09-28
1496,114297.0,Main Product,False,0.0,Desktop,Paid Search,33.02184,2021-08-10,2021-08-10,,,
1497,169314.0,Main Product,False,0.0,Desktop,Social Media,22.094295,2021-08-10,2021-08-10,2021-08-28,2021-09-02,
1498,159314.0,Main Product,False,0.0,Desktop,Paid Search,36.9761775,2021-08-10,,,,
1499,111712.0,Main Product,False,0.0,Desktop,Paid Search,37.817685,2021-08-10,2021-08-10,,,
1500,119595.0,Main Product,False,0.0,Desktop,Paid Search,46.44374,2021-08-10,2021-08-10,,,
1501,144250.0,Main Product,False,0.0,Desktop,Paid Search,32.092875,2021-08-10,,,,
1502,112712.0,Main Product,False,0.0,Desktop,Search Network,45.4496125,2021-08-10,2021-08-14,,,
1503,,Main Product,False,0.0,Desktop,Paid Search,8167.637615,2021-08-10,,,,
1504,,Main Product,False,0.0,Mobile,Paid Search,6300.1465825,2021-08-10,,,,
1505,,Main Product,False,0.0,Desktop,Social Media,2576.46279,2021-08-10,,,,
